"process_date","processor","lake_code","lake_name","trawl_date","start_time","end_time","duration_mi","depth_m","trawl_number","fish_total","fish_id","species_code","fish_description","fish_length_mm","fish_weight_g","weight_conversion_formula","preservative_code","preservative_description","sample_number","sas_scale","sas_scale_book","age","aging_technique","aging_technique_name","source_file","comment","standardized_weight_g","species_code_comment","program_notes","trawl_unique_ID","fish_unique_ID","trawl_month","ats_year","start_time.dat","end_time.dat","scale","scale_book","source_file.dat","source_line","sample_type","trawl_location","trawl_number_comment","trawl_date_comment","time_comment","preservative_code_comment","depth_m_comment","start_time.sas","end_time.sas","source_file.sas",".joyn","scale_book_letter"
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,32,2,"Stickleback",45,0.84,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.75,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_32_0.84_45",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,32,2,"Stickleback",45,0.84,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_32_0.84_45",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24090,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,33,2,"Stickleback",45,0.88,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.79,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_33_0.88_45",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,33,2,"Stickleback",45,0.88,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_33_0.88_45",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24093,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,34,2,"Stickleback",47,0.97,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.87,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_34_0.97_47",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,34,2,"Stickleback",47,0.97,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_34_0.97_47",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24096,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,35,2,"Stickleback",51,1.26,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.13,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_35_1.26_51",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,35,2,"Stickleback",51,1.26,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_35_1.26_51",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24099,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,36,2,"Stickleback",51,1.19,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.07,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_36_1.19_51",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,36,2,"Stickleback",51,1.19,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_36_1.19_51",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24102,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,37,2,"Stickleback",48,1.07,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.96,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_37_1.07_48",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,37,2,"Stickleback",48,1.07,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_37_1.07_48",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24105,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,38,2,"Stickleback",52,1.35,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.21,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_38_1.35_52",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,38,2,"Stickleback",52,1.35,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_38_1.35_52",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24108,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,39,2,"Stickleback",51,1.3,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.17,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_39_1.3_51",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,39,2,"Stickleback",51,1.3,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_39_1.3_51",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24111,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,22,3,2,"Stickleback",44,0.85,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_3_0.85_44",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",31427,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,3,2,"Stickleback",44,0.85,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.76,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_3_0.85_44",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,3,2,"Stickleback",48,1.11,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_3_1.11_48",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,3,2,"Stickleback",48,1.11,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_3_1.11_48",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",24003,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,40,2,"Stickleback",48,1.1,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.99,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_40_1.1_48",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,40,2,"Stickleback",48,1.1,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_40_1.1_48",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24114,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,41,2,"Stickleback",49,1.14,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,1.02,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_41_1.14_49",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,41,2,"Stickleback",49,1.14,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_41_1.14_49",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24117,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,42,2,"Stickleback",47,1.08,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.97,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_42_1.08_47",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,42,2,"Stickleback",47,1.08,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_42_1.08_47",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24120,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,43,2,"Stickleback",45,0.89,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.8,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_43_0.89_45",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,43,2,"Stickleback",45,0.89,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_43_0.89_45",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24123,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,44,2,"Stickleback",48,0.98,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.88,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_44_0.98_48",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,44,2,"Stickleback",48,0.98,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_44_0.98_48",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24126,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,45,2,"Stickleback",48,1.04,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,1,NA,NA,NA,NA,NA,NA,0.93,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_45_1.04_48",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,45,2,"Stickleback",48,1.04,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_45_1.04_48",7,1985,"00:45:00","01:00:00",NA,"1","trawl85.dat",24129,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,46,2,"Stickleback",63,2.18,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.95,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_46_2.18_63",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,46,2,"Stickleback",63,2.18,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_46_2.18_63",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",24132,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,47,2,"Stickleback",48,0.98,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.88,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_47_0.98_48",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,47,2,"Stickleback",48,0.98,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_47_0.98_48",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",24135,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,48,2,"Stickleback",49,1.2,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.08,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_48_1.2_49",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,48,2,"Stickleback",49,1.2,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_48_1.2_49",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",24138,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,49,2,"Stickleback",47,1.02,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.91,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_49_1.02_47",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,49,2,"Stickleback",47,1.02,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_49_1.02_47",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",24141,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,22,4,2,"Stickleback",43,0.81,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"SUB ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_4_0.81_43",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",31430,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,4,2,"Stickleback",43,0.81,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.73,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_4_0.81_43",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,4,2,"Stickleback",50,1.3,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.17,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_4_1.3_50",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,4,2,"Stickleback",50,1.3,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_4_1.3_50",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",24006,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,50,2,"Stickleback",51,1.29,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.16,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_50_1.29_51",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,50,2,"Stickleback",51,1.29,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_50_1.29_51",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",24144,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,51,2,"Stickleback",50,1.25,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.12,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_51_1.25_50",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,51,2,"Stickleback",50,1.25,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_51_1.25_50",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",24147,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,52,2,"Stickleback",54,1.48,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.33,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_52_1.48_54",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,52,2,"Stickleback",54,1.48,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_52_1.48_54",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",24150,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,53,2,"Stickleback",48,1.08,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,0.97,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_53_1.08_48",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,53,2,"Stickleback",48,1.08,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_53_1.08_48",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",24153,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,65,54,2,"Stickleback",51,1.3,"std weight = weight/1.115100",1,"Formalin/5weeks",NA,2,NA,NA,NA,NA,NA,NA,1.17,NA,"AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_54_1.3_51",7,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:45:00","01:00:00","trawl85.sas7bdat","y",NA
"1986-02-25","31",40,"Kennedy L (Clay)","1985-07-12",NA,NA,"15",6,14,78,54,2,"Stickleback",51,1.3,"std weight = weight/1.115100",1,"Formalin/5weeks","1",NA,NA,NA,NA,NA,NA,NA,NA,"STICKLE ADULTS","AA - Living Data Program - 2025","1985-07-12_40_14_6","1985-07-12_40_14_6_2_54_1.3_51",7,1985,"00:45:00","01:00:00",NA,"2","trawl85.dat",24156,"TRAWL","TR 2 EAST INSHORE",NA,"","",NA,NA,NA,NA,NA,"x",NA
