"ats_year","lake","lake_code","survey_date","target_survey_type","sounder_type","sounder_code","transect","depth_code","targets","prop_sockeye","source_file","line_number","survey_comments","acoustic_survey_notes","sequential_date_replicate"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,1,7,4,0,"TARGET95.DAT",3252,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,1,8,0,NA,"TARGET95.DAT",3268,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,1,9,0,NA,"TARGET95.DAT",3284,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,1,10,0,NA,"TARGET95.DAT",3300,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,2,1,0,NA,"TARGET95.DAT",3157,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,2,2,0,NA,"TARGET95.DAT",3173,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,2,3,312,0,"TARGET95.DAT",3189,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,2,4,18,0.08,"TARGET95.DAT",3205,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,2,5,5,0.08,"TARGET95.DAT",3221,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,2,6,106,0,"TARGET95.DAT",3237,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,2,7,149,0,"TARGET95.DAT",3253,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,2,8,0,NA,"TARGET95.DAT",3269,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,2,9,0,NA,"TARGET95.DAT",3285,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,2,10,0,NA,"TARGET95.DAT",3301,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,3,1,1,0,"TARGET95.DAT",3158,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,3,2,0,NA,"TARGET95.DAT",3174,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,3,3,177,0,"TARGET95.DAT",3190,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,3,4,9,0.08,"TARGET95.DAT",3206,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,3,5,6,0.08,"TARGET95.DAT",3222,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,3,6,62,0,"TARGET95.DAT",3238,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,3,7,97,0,"TARGET95.DAT",3254,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,3,8,0,NA,"TARGET95.DAT",3270,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,3,9,0,NA,"TARGET95.DAT",3286,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,3,10,0,NA,"TARGET95.DAT",3302,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,4,1,0,NA,"TARGET95.DAT",3159,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,4,2,0,NA,"TARGET95.DAT",3175,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,4,3,88,0,"TARGET95.DAT",3191,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,4,4,7,0.08,"TARGET95.DAT",3207,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,4,5,2,0.08,"TARGET95.DAT",3223,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,4,6,51,0,"TARGET95.DAT",3239,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,4,7,33,0,"TARGET95.DAT",3255,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,4,8,0,NA,"TARGET95.DAT",3271,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,4,9,0,NA,"TARGET95.DAT",3287,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,4,10,0,NA,"TARGET95.DAT",3303,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,5,1,3,0,"TARGET95.DAT",3160,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,5,2,0,NA,"TARGET95.DAT",3176,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,5,3,478,0,"TARGET95.DAT",3192,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,5,4,74,0.08,"TARGET95.DAT",3208,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,5,5,5,0.08,"TARGET95.DAT",3224,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,5,6,5,0,"TARGET95.DAT",3240,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,5,7,11,0,"TARGET95.DAT",3256,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,5,8,0,NA,"TARGET95.DAT",3272,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,5,9,0,NA,"TARGET95.DAT",3288,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,5,10,0,NA,"TARGET95.DAT",3304,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,6,1,5,0,"TARGET95.DAT",3161,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,6,2,0,NA,"TARGET95.DAT",3177,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,6,3,196,0,"TARGET95.DAT",3193,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,6,4,34,0.08,"TARGET95.DAT",3209,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,6,5,3,0.08,"TARGET95.DAT",3225,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,6,6,3,0,"TARGET95.DAT",3241,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,6,7,2,0,"TARGET95.DAT",3257,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,6,8,0,NA,"TARGET95.DAT",3273,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,6,9,0,NA,"TARGET95.DAT",3289,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,6,10,0,NA,"TARGET95.DAT",3305,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,7,1,3,0,"TARGET95.DAT",3162,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,7,2,0,NA,"TARGET95.DAT",3178,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,7,3,196,0,"TARGET95.DAT",3194,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,7,4,38,0.08,"TARGET95.DAT",3210,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
1995,"Kennedy Lk (Clayoquot Arm)",40,1995-07-26,"JUVENILE","SIMRAD               ",2,7,5,2,0.08,"TARGET95.DAT",3226,"processed by J.H. Aug11/95","air 16.0, h2o 20.0, wind light, waves 3cm, rain no 26JUL95/11AUG95/JH/EYM/20128//1/0/0/23/2/316","Replicate or potential duplicate (with sequential survey dates) exists in the original data"
