"ats_year","lake_code","lake_name","survey_date_trawl","survey_date_acoustic","survey_date_inventory","interval_start","interval_end","source_file","match_status","match_status_inventory","final_match"
"1988","6","Hobiton_Lake",1988-07-09,1988-07-09,1988-07-09,"1988-07-07","1988-07-11","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","6","Hobiton_Lake",1988-07-10,1988-07-09,1988-07-09,"1988-07-08","1988-07-12","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","6","Hobiton_Lake",1988-07-22,1988-07-22,1988-07-22,"1988-07-20","1988-07-24","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","6","Hobiton_Lake",1988-07-23,1988-07-22,1988-07-22,"1988-07-21","1988-07-25","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","6","Hobiton_Lake",1988-08-18,1988-08-18,1988-08-18,"1988-08-16","1988-08-20","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","6","Hobiton_Lake",1988-08-19,1988-08-18,1988-08-18,"1988-08-17","1988-08-21","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","6","Hobiton_Lake",1989-03-06,1989-03-06,1989-03-06,"1989-03-04","1989-03-08","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","6","Hobiton_Lake",1989-03-07,1989-03-06,1989-03-06,"1989-03-05","1989-03-09","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","6","Hobiton_Lake",NA,1988-08-26,1988-08-26,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1988-04-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1988-04-30,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1988-05-07,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1988-06-02,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1988-06-15,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1988-06-30,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1988-07-01,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1988-07-10,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1988-07-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1988-08-17,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1988-08-19,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","6","Hobiton_Lake",NA,NA,1989-03-07,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","182","Ingram_Lake",1988-08-29,1988-08-29,1988-08-29,"1988-08-27","1988-08-31","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","182","Ingram_Lake",1988-08-30,1988-08-29,1988-08-29,"1988-08-28","1988-09-01","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","182","Ingram_Lake",NA,NA,1988-08-30,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","5","Kennedy_Lake",NA,NA,1988-04-27,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","40","Kennedy_Lake_(Clay)",1988-05-31,1988-05-31,1988-05-31,"1988-05-29","1988-06-02","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","40","Kennedy_Lake_(Clay)",1988-06-01,1988-05-31,1988-05-31,"1988-05-30","1988-06-03","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","40","Kennedy_Lake_(Clay)",1988-07-20,1988-07-20,1988-07-20,"1988-07-18","1988-07-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","40","Kennedy_Lake_(Clay)",1988-07-21,1988-07-20,1988-07-20,"1988-07-19","1988-07-23","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","40","Kennedy_Lake_(Clay)",1988-10-18,1988-10-18,1988-10-18,"1988-10-16","1988-10-20","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","40","Kennedy_Lake_(Clay)",1988-10-19,1988-10-18,1988-10-18,"1988-10-17","1988-10-21","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","40","Kennedy_Lake_(Clay)",1988-10-20,1988-10-18,1988-10-18,"1988-10-18","1988-10-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","40","Kennedy_Lake_(Clay)",1989-02-26,1989-02-26,1989-02-26,"1989-02-24","1989-02-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","40","Kennedy_Lake_(Clay)",1989-02-27,1989-02-26,1989-02-26,"1989-02-25","1989-03-01","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","40","Kennedy_Lake_(Clay)",NA,NA,1988-06-01,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","40","Kennedy_Lake_(Clay)",NA,NA,1988-07-21,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","40","Kennedy_Lake_(Clay)",NA,NA,1988-10-19,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","40","Kennedy_Lake_(Clay)",NA,NA,1988-10-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","40","Kennedy_Lake_(Clay)",NA,NA,1989-02-27,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,1988-05-29,1988-05-29,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,1988-07-18,1988-07-18,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,1988-10-17,1988-10-17,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,1989-02-24,1989-02-24,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,NA,1988-05-30,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,NA,1988-05-31,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,NA,1988-07-19,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,NA,1988-07-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,NA,1988-10-18,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,NA,1988-10-19,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,NA,1988-10-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","41","Kennedy_Lake_(Main)",NA,NA,1989-02-25,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","53","Klukshu_Lake",NA,NA,1988-08-31,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","180","Link_Lake",1988-09-02,1988-09-02,1988-09-02,"1988-08-31","1988-09-04","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","180","Link_Lake",1988-09-03,1988-09-02,1988-09-02,"1988-09-01","1988-09-05","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","180","Link_Lake",1988-09-04,1988-09-02,1988-09-02,"1988-09-02","1988-09-06","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","8","Long_Lake",NA,NA,1988-09-14,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","8","Long_Lake",NA,NA,1988-09-15,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","8","Long_Lake",NA,NA,1988-09-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","8","Long_Lake",NA,NA,1989-03-21,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","8","Long_Lake",NA,NA,1989-03-22,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","8","Long_Lake",NA,NA,1989-03-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","8","Long_Lake",NA,NA,1989-03-24,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","801","Long_Lake_(A)",NA,1988-09-13,1988-09-13,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1988","802","Long_Lake_(B)",NA,1988-09-13,1988-09-13,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1988","111","Maggie_Lake",1988-07-06,1988-07-06,1988-07-06,"1988-07-04","1988-07-08","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","111","Maggie_Lake",NA,NA,1988-08-18,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","45","Muchalat_Lake",NA,NA,1988-07-11,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","45","Muchalat_Lake",NA,NA,1988-07-12,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","44","Muriel_Lake",1988-05-28,1988-05-29,1988-05-29,"1988-05-26","1988-05-30","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","44","Muriel_Lake",1988-05-29,1988-05-29,1988-05-29,"1988-05-27","1988-05-31","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","44","Muriel_Lake",1988-07-17,1988-07-17,1988-07-17,"1988-07-15","1988-07-19","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","44","Muriel_Lake",1988-07-18,1988-07-17,1988-07-17,"1988-07-16","1988-07-20","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","44","Muriel_Lake",1989-02-22,1989-02-22,1989-02-22,"1989-02-20","1989-02-24","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","44","Muriel_Lake",1989-02-23,1989-02-22,1989-02-22,"1989-02-21","1989-02-25","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","44","Muriel_Lake",NA,NA,1988-04-21,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","44","Muriel_Lake",NA,NA,1988-05-28,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","44","Muriel_Lake",NA,NA,1988-07-18,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","44","Muriel_Lake",NA,NA,1988-10-27,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","44","Muriel_Lake",NA,NA,1988-10-28,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","44","Muriel_Lake",NA,NA,1989-02-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","153","Nahmint_Lake",1988-07-08,1988-07-08,1988-07-08,"1988-07-06","1988-07-10","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","153","Nahmint_Lake",1988-07-09,1988-07-08,1988-07-08,"1988-07-07","1988-07-11","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","153","Nahmint_Lake",NA,NA,1988-07-09,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","153","Nahmint_Lake",NA,NA,1988-09-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","153","Nahmint_Lake",NA,NA,1988-09-24,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","121","Nahwitti_Lake",NA,NA,1988-08-09,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","21","Nimpkish_Lake",1988-07-15,1988-07-14,1988-07-14,"1988-07-13","1988-07-17","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","21","Nimpkish_Lake",1988-07-16,1988-07-14,1988-07-14,"1988-07-14","1988-07-18","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","21","Nimpkish_Lake",NA,NA,1988-07-15,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","21","Nimpkish_Lake",NA,NA,1988-07-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","124","No-Name_Lake",NA,NA,1988-09-02,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","124","No-Name_Lake",NA,NA,1988-09-03,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","124","No-Name_Lake",NA,NA,1988-09-04,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","18","Owikeno_Lake",NA,NA,1988-09-10,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","18","Owikeno_Lake",NA,NA,1988-09-11,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","18","Owikeno_Lake",NA,NA,1988-09-12,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","122","Quatse_Lake",1988-09-17,1988-09-17,1988-09-17,"1988-09-15","1988-09-19","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","122","Quatse_Lake",1988-09-18,1988-09-17,1988-09-17,"1988-09-16","1988-09-20","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","122","Quatse_Lake",NA,NA,1988-04-30,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","122","Quatse_Lake",NA,NA,1988-09-18,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","24","Schoen_Lake",1988-09-19,1988-09-19,1988-09-19,"1988-09-17","1988-09-21","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","24","Schoen_Lake",1988-09-20,1988-09-19,1988-09-19,"1988-09-18","1988-09-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","24","Schoen_Lake",NA,NA,1988-05-15,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","24","Schoen_Lake",NA,NA,1988-09-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","62","Skidegate_Lake",NA,NA,1988-05-04,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","62","Skidegate_Lake",NA,NA,1988-08-03,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","2","Sproat_Lake",NA,1988-10-11,1988-10-11,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1988","2","Sproat_Lake",NA,NA,1988-10-12,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","64","Tahltan_Lake",NA,NA,1988-05-10,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","64","Tahltan_Lake",NA,NA,1988-05-14,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","64","Tahltan_Lake",NA,NA,1988-05-19,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","64","Tahltan_Lake",NA,NA,1988-05-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","64","Tahltan_Lake",NA,NA,1988-05-27,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","64","Tahltan_Lake",NA,NA,1988-05-31,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","64","Tahltan_Lake",NA,NA,1988-06-10,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","64","Tahltan_Lake",NA,NA,1988-06-11,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","64","Tahltan_Lake",NA,NA,1988-06-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","64","Tahltan_Lake",NA,NA,1988-06-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","66","Tatsamenie_Lake",NA,NA,1988-05-21,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","66","Tatsamenie_Lake",NA,NA,1988-05-29,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","115","Uchuck_Lake",NA,NA,1988-08-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","115","Uchuck_Lake",NA,NA,1988-08-21,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","23","Vernon_Lake",1988-07-13,1988-07-12,1988-07-12,"1988-07-11","1988-07-15","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","23","Vernon_Lake",NA,NA,1988-07-13,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","22","Woss_Lake",1988-07-13,1988-07-13,1988-07-13,"1988-07-11","1988-07-15","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","22","Woss_Lake",1988-07-14,1988-07-13,1988-07-13,"1988-07-12","1988-07-16","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1988","22","Woss_Lake",NA,NA,1988-07-14,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","69","Yakoun_Lake",NA,NA,1988-08-04,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1988","69","Yakoun_Lake",NA,NA,1988-08-05,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","107","Cheewhat_Lake",1989-05-31,1989-05-30,1989-05-30,"1989-05-29","1989-06-02","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","107","Cheewhat_Lake",1989-07-02,1989-07-01,1989-07-01,"1989-06-30","1989-07-04","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","107","Cheewhat_Lake",1989-07-29,1989-07-28,1989-07-28,"1989-07-27","1989-07-31","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","107","Cheewhat_Lake",1989-09-20,1989-09-20,1989-09-20,"1989-09-18","1989-09-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","107","Cheewhat_Lake",1989-09-20,1989-09-21,1989-09-21,"1989-09-18","1989-09-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","107","Cheewhat_Lake",1989-09-21,1989-09-20,1989-09-20,"1989-09-19","1989-09-23","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","107","Cheewhat_Lake",1989-09-21,1989-09-21,1989-09-21,"1989-09-19","1989-09-23","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","107","Cheewhat_Lake",1989-10-26,1989-10-26,1989-10-26,"1989-10-24","1989-10-28","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","107","Cheewhat_Lake",1989-10-27,1989-10-26,1989-10-26,"1989-10-25","1989-10-29","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","107","Cheewhat_Lake",1990-02-21,1990-02-21,1990-02-21,"1990-02-19","1990-02-23","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","107","Cheewhat_Lake",1990-02-22,1990-02-21,1990-02-21,"1990-02-20","1990-02-24","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","107","Cheewhat_Lake",NA,NA,1989-05-12,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","107","Cheewhat_Lake",NA,NA,1989-05-31,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","107","Cheewhat_Lake",NA,NA,1989-07-02,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","107","Cheewhat_Lake",NA,NA,1989-07-29,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","107","Cheewhat_Lake",NA,NA,1989-10-27,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","107","Cheewhat_Lake",NA,NA,1990-02-22,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","185","Cowichan_Lake",NA,NA,1989-07-12,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","25","Eden_Lake",NA,NA,1989-08-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","1","Great_Central_Lake",1989-06-29,1989-06-29,1989-06-29,"1989-06-27","1989-07-01","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","1","Great_Central_Lake",1989-06-30,1989-06-29,1989-06-29,"1989-06-28","1989-07-02","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","1","Great_Central_Lake",1989-10-23,1989-10-23,1989-10-23,"1989-10-21","1989-10-25","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","1","Great_Central_Lake",1989-10-24,1989-10-23,1989-10-23,"1989-10-22","1989-10-26","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","1","Great_Central_Lake",1990-03-15,1990-03-15,1990-03-15,"1990-03-13","1990-03-17","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","1","Great_Central_Lake",1990-03-16,1990-03-15,1990-03-15,"1990-03-14","1990-03-18","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","1","Great_Central_Lake",NA,NA,1989-06-30,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","1","Great_Central_Lake",NA,NA,1989-10-24,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","1","Great_Central_Lake",NA,NA,1990-03-16,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","3","Henderson_Lake",1989-06-22,1989-06-21,1989-06-21,"1989-06-20","1989-06-24","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","3","Henderson_Lake",1989-10-01,1989-10-01,1989-10-01,"1989-09-29","1989-10-03","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","3","Henderson_Lake",1989-10-02,1989-10-01,1989-10-01,"1989-09-30","1989-10-04","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","3","Henderson_Lake",1990-02-23,1990-02-23,1990-02-23,"1990-02-21","1990-02-25","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","3","Henderson_Lake",1990-02-24,1990-02-23,1990-02-23,"1990-02-22","1990-02-26","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","3","Henderson_Lake",NA,NA,1989-06-22,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","3","Henderson_Lake",NA,NA,1989-10-02,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","3","Henderson_Lake",NA,NA,1990-02-24,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","6","Hobiton_Lake",1989-05-30,1989-05-29,1989-05-29,"1989-05-28","1989-06-01","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",1989-06-23,1989-06-23,1989-06-23,"1989-06-21","1989-06-25","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",1989-06-30,1989-06-30,1989-06-30,"1989-06-28","1989-07-02","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",1989-07-01,1989-06-30,1989-06-30,"1989-06-29","1989-07-03","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",1989-07-11,1989-07-10,1989-07-10,"1989-07-09","1989-07-13","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",1989-09-01,1989-08-31,1989-08-31,"1989-08-30","1989-09-03","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",1989-09-19,1989-09-19,1989-09-19,"1989-09-17","1989-09-21","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",1989-09-19,1989-09-21,1989-09-21,"1989-09-17","1989-09-21","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",1989-09-20,1989-09-19,1989-09-19,"1989-09-18","1989-09-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",1989-09-20,1989-09-21,1989-09-21,"1989-09-18","1989-09-22","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",1990-02-22,1990-02-22,1990-02-22,"1990-02-20","1990-02-24","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",1990-02-23,1990-02-22,1990-02-22,"1990-02-21","1990-02-25","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","6","Hobiton_Lake",NA,1989-07-29,1989-07-29,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1989","6","Hobiton_Lake",NA,1989-10-25,1989-10-25,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1989","6","Hobiton_Lake",NA,NA,1989-05-30,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","6","Hobiton_Lake",NA,NA,1989-07-01,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","6","Hobiton_Lake",NA,NA,1989-07-11,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","6","Hobiton_Lake",NA,NA,1989-07-21,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","6","Hobiton_Lake",NA,NA,1989-09-01,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","6","Hobiton_Lake",NA,NA,1989-09-20,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","6","Hobiton_Lake",NA,NA,1990-02-23,NA,NA,"Inventory",NA,"MISMATCH","MISMATCH"
"1989","26","Ian_Lake",NA,1989-08-16,1989-08-16,NA,NA,"Acoustic, Inventory","MISMATCH",NA,"MISMATCH"
"1989","40","Kennedy_Lake_(Clay)",1989-06-03,1989-06-03,1989-06-03,"1989-06-01","1989-06-05","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","40","Kennedy_Lake_(Clay)",1989-06-04,1989-06-03,1989-06-03,"1989-06-02","1989-06-06","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","40","Kennedy_Lake_(Clay)",1989-09-29,1989-09-28,1989-09-28,"1989-09-27","1989-10-01","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
"1989","40","Kennedy_Lake_(Clay)",1989-09-29,1989-09-29,1989-09-29,"1989-09-27","1989-10-01","Trawl, Acoustic, Inventory","MATCH","MATCH","MATCH BOTH"
