"lake_code","lake_name","survey_date_trawl","interval_start","interval_end","ats_year","source_file","survey_date_acoustic","match_status"
"8","Long_Lake",1980-08-14,"1980-08-12","1980-08-16","1980","Trawl",NA,"MISMATCH"
"8","Long_Lake",1980-08-15,"1980-08-13","1980-08-17","1980","Trawl",NA,"MISMATCH"
"8","Long_Lake",1980-10-22,"1980-10-20","1980-10-24","1980","Trawl",NA,"MISMATCH"
"8","Long_Lake",1981-02-26,"1981-02-24","1981-02-28","1980","Trawl",NA,"MISMATCH"
"23","Vernon_Lake",1980-11-03,"1980-11-01","1980-11-05","1980","Trawl",NA,"MISMATCH"
"31","Bonilla_Lake",1981-07-18,"1981-07-16","1981-07-20","1981","Trawl",NA,"MISMATCH"
"31","Bonilla_Lake",1981-07-19,"1981-07-17","1981-07-21","1981","Trawl",NA,"MISMATCH"
"1","Great_Central_Lake",1981-09-28,"1981-09-26","1981-09-30","1981","Trawl",NA,"MISMATCH"
"1","Great_Central_Lake",1981-12-09,"1981-12-07","1981-12-11","1981","Trawl",NA,"MISMATCH"
"8","Long_Lake",1981-08-24,"1981-08-22","1981-08-26","1981","Trawl",NA,"MISMATCH"
"8","Long_Lake",1981-08-25,"1981-08-23","1981-08-27","1981","Trawl",NA,"MISMATCH"
"8","Long_Lake",1981-09-25,"1981-09-23","1981-09-27","1981","Trawl",NA,"MISMATCH"
"8","Long_Lake",1981-09-26,"1981-09-24","1981-09-28","1981","Trawl",NA,"MISMATCH"
"22","Woss_Lake",1981-08-15,"1981-08-13","1981-08-17","1981","Trawl",NA,"MISMATCH"
"1","Great_Central_Lake",1983-02-05,"1983-02-03","1983-02-07","1982","Trawl",NA,"MISMATCH"
"8","Long_Lake",1982-07-25,"1982-07-23","1982-07-27","1982","Trawl",NA,"MISMATCH"
"8","Long_Lake",1982-07-26,"1982-07-24","1982-07-28","1982","Trawl",NA,"MISMATCH"
"8","Long_Lake",1982-08-16,"1982-08-14","1982-08-18","1982","Trawl",NA,"MISMATCH"
"8","Long_Lake",1982-11-24,"1982-11-22","1982-11-26","1982","Trawl",NA,"MISMATCH"
"8","Long_Lake",1982-11-26,"1982-11-24","1982-11-28","1982","Trawl",NA,"MISMATCH"
"21","Nimpkish_Lake",1982-06-17,"1982-06-15","1982-06-19","1982","Trawl",NA,"MISMATCH"
"21","Nimpkish_Lake",1982-06-18,"1982-06-16","1982-06-20","1982","Trawl",NA,"MISMATCH"
"3","Henderson_Lake",1983-11-07,"1983-11-05","1983-11-09","1983","Trawl",NA,"MISMATCH"
"6","Hobiton_Lake",1984-03-15,"1984-03-13","1984-03-17","1983","Trawl",NA,"MISMATCH"
"8","Long_Lake",1983-05-06,"1983-05-04","1983-05-08","1983","Trawl",NA,"MISMATCH"
"8","Long_Lake",1983-06-03,"1983-06-01","1983-06-05","1983","Trawl",NA,"MISMATCH"
"8","Long_Lake",1983-06-04,"1983-06-02","1983-06-06","1983","Trawl",NA,"MISMATCH"
"8","Long_Lake",1983-06-05,"1983-06-03","1983-06-07","1983","Trawl",NA,"MISMATCH"
"8","Long_Lake",1983-07-18,"1983-07-16","1983-07-20","1983","Trawl",NA,"MISMATCH"
"8","Long_Lake",1983-07-19,"1983-07-17","1983-07-21","1983","Trawl",NA,"MISMATCH"
"8","Long_Lake",1983-08-24,"1983-08-22","1983-08-26","1983","Trawl",NA,"MISMATCH"
"8","Long_Lake",1983-08-25,"1983-08-23","1983-08-27","1983","Trawl",NA,"MISMATCH"
"8","Long_Lake",1983-11-15,"1983-11-13","1983-11-17","1983","Trawl",NA,"MISMATCH"
"21","Nimpkish_Lake",1983-11-11,"1983-11-09","1983-11-13","1983","Trawl",NA,"MISMATCH"
"21","Nimpkish_Lake",1983-11-12,"1983-11-10","1983-11-14","1983","Trawl",NA,"MISMATCH"
"119","Hesquiat_Lake",1984-09-28,"1984-09-26","1984-09-30","1984","Trawl",NA,"MISMATCH"
"40","Kennedy_Lake_(Clay)",1984-07-05,"1984-07-03","1984-07-07","1984","Trawl",NA,"MISMATCH"
"40","Kennedy_Lake_(Clay)",1984-07-18,"1984-07-16","1984-07-20","1984","Trawl",NA,"MISMATCH"
"40","Kennedy_Lake_(Clay)",1984-07-26,"1984-07-24","1984-07-28","1984","Trawl",NA,"MISMATCH"
"8","Long_Lake",1984-09-14,"1984-09-12","1984-09-16","1984","Trawl",NA,"MISMATCH"
"8","Long_Lake",1984-09-15,"1984-09-13","1984-09-17","1984","Trawl",NA,"MISMATCH"
"8","Long_Lake",1984-11-10,"1984-11-08","1984-11-12","1984","Trawl",NA,"MISMATCH"
"8","Long_Lake",1984-11-11,"1984-11-09","1984-11-13","1984","Trawl",NA,"MISMATCH"
"8","Long_Lake",1984-11-12,"1984-11-10","1984-11-14","1984","Trawl",NA,"MISMATCH"
"118","Megin_Lake",1984-07-26,"1984-07-24","1984-07-28","1984","Trawl",NA,"MISMATCH"
"8","Long_Lake",1985-09-12,"1985-09-10","1985-09-14","1985","Trawl",NA,"MISMATCH"
"8","Long_Lake",1985-09-13,"1985-09-11","1985-09-15","1985","Trawl",NA,"MISMATCH"
"8","Long_Lake",1986-02-11,"1986-02-09","1986-02-13","1985","Trawl",NA,"MISMATCH"
"8","Long_Lake",1986-02-12,"1986-02-10","1986-02-14","1985","Trawl",NA,"MISMATCH"
"122","Quatse_Lake",1986-02-13,"1986-02-11","1986-02-15","1985","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1985-09-06,"1985-09-04","1985-09-08","1985","Trawl",NA,"MISMATCH"
"6","Hobiton_Lake",1986-09-16,"1986-09-14","1986-09-18","1986","Trawl",NA,"MISMATCH"
"8","Long_Lake",1986-07-30,"1986-07-28","1986-08-01","1986","Trawl",NA,"MISMATCH"
"8","Long_Lake",1986-07-31,"1986-07-29","1986-08-02","1986","Trawl",NA,"MISMATCH"
"8","Long_Lake",1986-08-01,"1986-07-30","1986-08-03","1986","Trawl",NA,"MISMATCH"
"8","Long_Lake",1986-11-08,"1986-11-06","1986-11-10","1986","Trawl",NA,"MISMATCH"
"8","Long_Lake",1986-11-09,"1986-11-07","1986-11-11","1986","Trawl",NA,"MISMATCH"
"44","Muriel_Lake",1987-03-11,"1987-03-09","1987-03-13","1986","Trawl",NA,"MISMATCH"
"44","Muriel_Lake",1987-03-12,"1987-03-10","1987-03-14","1986","Trawl",NA,"MISMATCH"
"44","Muriel_Lake",1987-03-28,"1987-03-26","1987-03-30","1986","Trawl",NA,"MISMATCH"
"44","Muriel_Lake",1987-03-31,"1987-03-29","1987-04-02","1986","Trawl",NA,"MISMATCH"
"59","Phillips_Lake",1986-05-02,"1986-04-30","1986-05-04","1986","Trawl",NA,"MISMATCH"
"59","Phillips_Lake",1986-05-11,"1986-05-09","1986-05-13","1986","Trawl",NA,"MISMATCH"
"157","Power_Lake",1986-05-06,"1986-05-04","1986-05-08","1986","Trawl",NA,"MISMATCH"
"157","Power_Lake",1986-05-14,"1986-05-12","1986-05-16","1986","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1986-08-16,"1986-08-14","1986-08-18","1986","Trawl",NA,"MISMATCH"
"107","Cheewhat_Lake",1987-04-28,"1987-04-26","1987-04-30","1987","Trawl",NA,"MISMATCH"
"6","Hobiton_Lake",1987-11-07,"1987-11-05","1987-11-09","1987","Trawl",NA,"MISMATCH"
"40","Kennedy_Lake_(Clay)",1987-04-28,"1987-04-26","1987-04-30","1987","Trawl",NA,"MISMATCH"
"8","Long_Lake",1987-07-18,"1987-07-16","1987-07-20","1987","Trawl",NA,"MISMATCH"
"8","Long_Lake",1987-07-19,"1987-07-17","1987-07-21","1987","Trawl",NA,"MISMATCH"
"8","Long_Lake",1987-09-08,"1987-09-06","1987-09-10","1987","Trawl",NA,"MISMATCH"
"8","Long_Lake",1987-09-09,"1987-09-07","1987-09-11","1987","Trawl",NA,"MISMATCH"
"8","Long_Lake",1987-09-10,"1987-09-08","1987-09-12","1987","Trawl",NA,"MISMATCH"
"21","Nimpkish_Lake",1987-07-19,"1987-07-17","1987-07-21","1987","Trawl",NA,"MISMATCH"
"21","Nimpkish_Lake",1987-07-20,"1987-07-18","1987-07-22","1987","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1987-08-06,"1987-08-04","1987-08-08","1987","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1987-08-07,"1987-08-05","1987-08-09","1987","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1987-08-08,"1987-08-06","1987-08-10","1987","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1987-08-03,"1987-08-01","1987-08-05","1987","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1987-10-26,"1987-10-24","1987-10-28","1987","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1987-10-28,"1987-10-26","1987-10-30","1987","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1987-10-29,"1987-10-27","1987-10-31","1987","Trawl",NA,"MISMATCH"
"2","Sproat_Lake",1987-04-21,"1987-04-19","1987-04-23","1987","Trawl",NA,"MISMATCH"
"16","Bear_Lake",1988-09-05,"1988-09-03","1988-09-07","1988","Trawl",NA,"MISMATCH"
"16","Bear_Lake",1988-09-06,"1988-09-04","1988-09-08","1988","Trawl",NA,"MISMATCH"
"179","Cougar_Lake",1988-09-06,"1988-09-04","1988-09-08","1988","Trawl",NA,"MISMATCH"
"179","Cougar_Lake",1988-09-07,"1988-09-05","1988-09-09","1988","Trawl",NA,"MISMATCH"
"177","Deer_Lake",1988-09-05,"1988-09-03","1988-09-07","1988","Trawl",NA,"MISMATCH"
"53","Klukshu_Lake",1988-08-31,"1988-08-29","1988-09-02","1988","Trawl",NA,"MISMATCH"
"8","Long_Lake",1988-09-14,"1988-09-12","1988-09-16","1988","Trawl",NA,"MISMATCH"
"8","Long_Lake",1988-09-15,"1988-09-13","1988-09-17","1988","Trawl",NA,"MISMATCH"
"8","Long_Lake",1988-09-16,"1988-09-14","1988-09-18","1988","Trawl",NA,"MISMATCH"
"8","Long_Lake",1989-03-21,"1989-03-19","1989-03-23","1988","Trawl",NA,"MISMATCH"
"8","Long_Lake",1989-03-22,"1989-03-20","1989-03-24","1988","Trawl",NA,"MISMATCH"
"8","Long_Lake",1989-03-23,"1989-03-21","1989-03-25","1988","Trawl",NA,"MISMATCH"
"8","Long_Lake",1989-03-24,"1989-03-22","1989-03-26","1988","Trawl",NA,"MISMATCH"
"45","Muchalat_Lake",1988-07-11,"1988-07-09","1988-07-13","1988","Trawl",NA,"MISMATCH"
"45","Muchalat_Lake",1988-07-12,"1988-07-10","1988-07-14","1988","Trawl",NA,"MISMATCH"
"153","Nahmint_Lake",1988-09-23,"1988-09-21","1988-09-25","1988","Trawl",NA,"MISMATCH"
"153","Nahmint_Lake",1988-09-24,"1988-09-22","1988-09-26","1988","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1988-09-10,"1988-09-08","1988-09-12","1988","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1988-09-11,"1988-09-09","1988-09-13","1988","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1988-09-12,"1988-09-10","1988-09-14","1988","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1988-08-03,"1988-08-01","1988-08-05","1988","Trawl",NA,"MISMATCH"
"115","Uchuck_Lake",1988-08-20,"1988-08-18","1988-08-22","1988","Trawl",NA,"MISMATCH"
"115","Uchuck_Lake",1988-08-21,"1988-08-19","1988-08-23","1988","Trawl",NA,"MISMATCH"
"107","Cheewhat_Lake",1989-05-12,"1989-05-10","1989-05-14","1989","Trawl",NA,"MISMATCH"
"3","Henderson_Lake",1989-05-21,"1989-05-19","1989-05-23","1989","Trawl",NA,"MISMATCH"
"6","Hobiton_Lake",1989-07-21,"1989-07-19","1989-07-23","1989","Trawl",NA,"MISMATCH"
"8","Long_Lake",1989-06-25,"1989-06-23","1989-06-27","1989","Trawl",NA,"MISMATCH"
"8","Long_Lake",1989-06-26,"1989-06-24","1989-06-28","1989","Trawl",NA,"MISMATCH"
"8","Long_Lake",1989-06-27,"1989-06-25","1989-06-29","1989","Trawl",NA,"MISMATCH"
"8","Long_Lake",1989-09-16,"1989-09-14","1989-09-18","1989","Trawl",NA,"MISMATCH"
"8","Long_Lake",1989-09-17,"1989-09-15","1989-09-19","1989","Trawl",NA,"MISMATCH"
"8","Long_Lake",1990-03-01,"1990-02-27","1990-03-03","1989","Trawl",NA,"MISMATCH"
"8","Long_Lake",1990-03-02,"1990-02-28","1990-03-04","1989","Trawl",NA,"MISMATCH"
"8","Long_Lake",1990-03-03,"1990-03-01","1990-03-05","1989","Trawl",NA,"MISMATCH"
"21","Nimpkish_Lake",1989-05-17,"1989-05-15","1989-05-19","1989","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1990-03-05,"1990-03-03","1990-03-07","1989","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1990-03-06,"1990-03-04","1990-03-08","1989","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1990-03-07,"1990-03-05","1990-03-09","1989","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1990-03-08,"1990-03-06","1990-03-10","1989","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1989-05-07,"1989-05-05","1989-05-09","1989","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1989-05-08,"1989-05-06","1989-05-10","1989","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1989-05-13,"1989-05-11","1989-05-15","1989","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1989-05-14,"1989-05-12","1989-05-16","1989","Trawl",NA,"MISMATCH"
"159","Sproat_Lake_(Two_R)",1990-03-14,"1990-03-12","1990-03-16","1989","Trawl",NA,"MISMATCH"
"159","Sproat_Lake_(Two_R)",1990-03-15,"1990-03-13","1990-03-17","1989","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1989-05-13,"1989-05-11","1989-05-15","1989","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1989-05-15,"1989-05-13","1989-05-17","1989","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1989-05-22,"1989-05-20","1989-05-24","1989","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1989-05-29,"1989-05-27","1989-05-31","1989","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1989-06-05,"1989-06-03","1989-06-07","1989","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1989-06-12,"1989-06-10","1989-06-14","1989","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1989-06-19,"1989-06-17","1989-06-21","1989","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1989-06-26,"1989-06-24","1989-06-28","1989","Trawl",NA,"MISMATCH"
"161","Brannen_Lake",1990-09-06,"1990-09-04","1990-09-08","1990","Trawl",NA,"MISMATCH"
"6","Hobiton_Lake",1990-06-02,"1990-05-31","1990-06-04","1990","Trawl",NA,"MISMATCH"
"6","Hobiton_Lake",1990-09-20,"1990-09-18","1990-09-22","1990","Trawl",NA,"MISMATCH"
"6","Hobiton_Lake",1991-02-20,"1991-02-18","1991-02-22","1990","Trawl",NA,"MISMATCH"
"6","Hobiton_Lake",1991-02-21,"1991-02-19","1991-02-23","1990","Trawl",NA,"MISMATCH"
"40","Kennedy_Lake_(Clay)",1990-05-31,"1990-05-29","1990-06-02","1990","Trawl",NA,"MISMATCH"
"40","Kennedy_Lake_(Clay)",1990-06-01,"1990-05-30","1990-06-03","1990","Trawl",NA,"MISMATCH"
"41","Kennedy_Lake_(Main)",1990-06-01,"1990-05-30","1990-06-03","1990","Trawl",NA,"MISMATCH"
"8","Long_Lake",1991-03-10,"1991-03-08","1991-03-12","1990","Trawl",NA,"MISMATCH"
"8","Long_Lake",1991-03-11,"1991-03-09","1991-03-13","1990","Trawl",NA,"MISMATCH"
"8","Long_Lake",1991-03-12,"1991-03-10","1991-03-14","1990","Trawl",NA,"MISMATCH"
"802","Long_Lake_(B)",1990-06-22,"1990-06-20","1990-06-24","1990","Trawl",NA,"MISMATCH"
"802","Long_Lake_(B)",1990-06-23,"1990-06-21","1990-06-25","1990","Trawl",NA,"MISMATCH"
"44","Muriel_Lake",1990-05-26,"1990-05-24","1990-05-28","1990","Trawl",NA,"MISMATCH"
"44","Muriel_Lake",1990-07-21,"1990-07-19","1990-07-23","1990","Trawl",NA,"MISMATCH"
"44","Muriel_Lake",1990-07-22,"1990-07-20","1990-07-24","1990","Trawl",NA,"MISMATCH"
"44","Muriel_Lake",1991-02-19,"1991-02-17","1991-02-21","1990","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1990-08-09,"1990-08-07","1990-08-11","1990","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1990-08-10,"1990-08-08","1990-08-12","1990","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1990-08-11,"1990-08-09","1990-08-13","1990","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1990-08-12,"1990-08-10","1990-08-14","1990","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1991-03-12,"1991-03-10","1991-03-14","1990","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1991-03-13,"1991-03-11","1991-03-15","1990","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1991-03-14,"1991-03-12","1991-03-16","1990","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1991-03-15,"1991-03-13","1991-03-17","1990","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1990-08-20,"1990-08-18","1990-08-22","1990","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1990-08-21,"1990-08-19","1990-08-23","1990","Trawl",NA,"MISMATCH"
"35","Bowser_Lake",1991-09-01,"1991-08-30","1991-09-03","1991","Trawl",NA,"MISMATCH"
"35","Bowser_Lake",1991-09-02,"1991-08-31","1991-09-04","1991","Trawl",NA,"MISMATCH"
"8","Long_Lake",1991-06-29,"1991-06-27","1991-07-01","1991","Trawl",NA,"MISMATCH"
"8","Long_Lake",1991-06-30,"1991-06-28","1991-07-02","1991","Trawl",NA,"MISMATCH"
"8","Long_Lake",1992-03-04,"1992-03-02","1992-03-06","1991","Trawl",NA,"MISMATCH"
"8","Long_Lake",1992-03-05,"1992-03-03","1992-03-07","1991","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1991-07-02,"1991-06-30","1991-07-04","1991","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1991-07-03,"1991-07-01","1991-07-05","1991","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1991-11-04,"1991-11-02","1991-11-06","1991","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1991-11-05,"1991-11-03","1991-11-07","1991","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1992-03-07,"1992-03-05","1992-03-09","1991","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1992-03-08,"1992-03-06","1992-03-10","1991","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1992-03-09,"1992-03-07","1992-03-11","1991","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1991-10-29,"1991-10-27","1991-10-31","1991","Trawl",NA,"MISMATCH"
"66","Tatsamenie_Lake",1991-07-15,"1991-07-13","1991-07-17","1991","Trawl",NA,"MISMATCH"
"66","Tatsamenie_Lake",1991-07-16,"1991-07-14","1991-07-18","1991","Trawl",NA,"MISMATCH"
"66","Tatsamenie_Lake",1991-08-16,"1991-08-14","1991-08-18","1991","Trawl",NA,"MISMATCH"
"66","Tatsamenie_Lake",1991-09-14,"1991-09-12","1991-09-16","1991","Trawl",NA,"MISMATCH"
"66","Tatsamenie_Lake",1991-09-15,"1991-09-13","1991-09-17","1991","Trawl",NA,"MISMATCH"
"67","Trapper_Lake",1991-06-20,"1991-06-18","1991-06-22","1991","Trawl",NA,"MISMATCH"
"67","Trapper_Lake",1991-07-17,"1991-07-15","1991-07-19","1991","Trawl",NA,"MISMATCH"
"67","Trapper_Lake",1991-07-18,"1991-07-16","1991-07-20","1991","Trawl",NA,"MISMATCH"
"67","Trapper_Lake",1991-08-14,"1991-08-12","1991-08-16","1991","Trawl",NA,"MISMATCH"
"35","Bowser_Lake",1992-09-10,"1992-09-08","1992-09-12","1992","Trawl",NA,"MISMATCH"
"35","Bowser_Lake",1992-09-11,"1992-09-09","1992-09-13","1992","Trawl",NA,"MISMATCH"
"38","Damdochax_Lake",1992-08-14,"1992-08-12","1992-08-16","1992","Trawl",NA,"MISMATCH"
"38","Damdochax_Lake",1992-08-15,"1992-08-13","1992-08-17","1992","Trawl",NA,"MISMATCH"
"38","Damdochax_Lake",1992-09-23,"1992-09-21","1992-09-25","1992","Trawl",NA,"MISMATCH"
"214","Dragon_Lake",1992-08-17,"1992-08-15","1992-08-19","1992","Trawl",NA,"MISMATCH"
"8","Long_Lake",1992-07-14,"1992-07-12","1992-07-16","1992","Trawl",NA,"MISMATCH"
"8","Long_Lake",1992-07-15,"1992-07-13","1992-07-17","1992","Trawl",NA,"MISMATCH"
"8","Long_Lake",1992-07-16,"1992-07-14","1992-07-18","1992","Trawl",NA,"MISMATCH"
"8","Long_Lake",1992-07-19,"1992-07-17","1992-07-21","1992","Trawl",NA,"MISMATCH"
"8","Long_Lake",1992-10-12,"1992-10-10","1992-10-14","1992","Trawl",NA,"MISMATCH"
"8","Long_Lake",1992-10-13,"1992-10-11","1992-10-15","1992","Trawl",NA,"MISMATCH"
"8","Long_Lake",1992-10-14,"1992-10-12","1992-10-16","1992","Trawl",NA,"MISMATCH"
"43","Meziadin_Lake",1992-09-08,"1992-09-06","1992-09-10","1992","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1992-07-17,"1992-07-15","1992-07-19","1992","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1992-07-18,"1992-07-16","1992-07-20","1992","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1992-07-19,"1992-07-17","1992-07-21","1992","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1992-09-23,"1992-09-21","1992-09-25","1992","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1992-09-25,"1992-09-23","1992-09-27","1992","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1993-03-08,"1993-03-06","1993-03-10","1992","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1993-03-09,"1993-03-07","1993-03-11","1992","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1993-03-10,"1993-03-08","1993-03-12","1992","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1992-07-29,"1992-07-27","1992-07-31","1992","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1992-07-30,"1992-07-28","1992-08-01","1992","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1992-08-01,"1992-07-30","1992-08-03","1992","Trawl",NA,"MISMATCH"
"2","Sproat_Lake",1992-10-23,"1992-10-21","1992-10-25","1992","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1992-07-29,"1992-07-27","1992-07-31","1992","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1992-07-31,"1992-07-29","1992-08-02","1992","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1992-10-02,"1992-09-30","1992-10-04","1992","Trawl",NA,"MISMATCH"
"64","Tahltan_Lake",1992-10-03,"1992-10-01","1992-10-05","1992","Trawl",NA,"MISMATCH"
"35","Bowser_Lake",1993-06-16,"1993-06-14","1993-06-18","1993","Trawl",NA,"MISMATCH"
"35","Bowser_Lake",1993-07-10,"1993-07-08","1993-07-12","1993","Trawl",NA,"MISMATCH"
"35","Bowser_Lake",1993-08-09,"1993-08-07","1993-08-11","1993","Trawl",NA,"MISMATCH"
"35","Bowser_Lake",1993-09-25,"1993-09-23","1993-09-27","1993","Trawl",NA,"MISMATCH"
"38","Damdochax_Lake",1993-09-28,"1993-09-26","1993-09-30","1993","Trawl",NA,"MISMATCH"
"8","Long_Lake",1993-07-24,"1993-07-22","1993-07-26","1993","Trawl",NA,"MISMATCH"
"8","Long_Lake",1993-07-25,"1993-07-23","1993-07-27","1993","Trawl",NA,"MISMATCH"
"8","Long_Lake",1993-07-26,"1993-07-24","1993-07-28","1993","Trawl",NA,"MISMATCH"
"8","Long_Lake",1994-03-08,"1994-03-06","1994-03-10","1993","Trawl",NA,"MISMATCH"
"8","Long_Lake",1994-03-09,"1994-03-07","1994-03-11","1993","Trawl",NA,"MISMATCH"
"43","Meziadin_Lake",1993-06-15,"1993-06-13","1993-06-17","1993","Trawl",NA,"MISMATCH"
"43","Meziadin_Lake",1993-07-10,"1993-07-08","1993-07-12","1993","Trawl",NA,"MISMATCH"
"43","Meziadin_Lake",1993-08-09,"1993-08-07","1993-08-11","1993","Trawl",NA,"MISMATCH"
"43","Meziadin_Lake",1993-09-22,"1993-09-20","1993-09-24","1993","Trawl",NA,"MISMATCH"
"62","Skidegate_Lake",1993-05-09,"1993-05-07","1993-05-11","1993","Trawl",NA,"MISMATCH"
"3","Henderson_Lake",1994-11-20,"1994-11-18","1994-11-22","1994","Trawl",NA,"MISMATCH"
"3","Henderson_Lake",1994-11-21,"1994-11-19","1994-11-23","1994","Trawl",NA,"MISMATCH"
"41","Kennedy_Lake_(Main)",1995-01-20,"1995-01-18","1995-01-22","1994","Trawl",NA,"MISMATCH"
"8","Long_Lake",1995-03-23,"1995-03-21","1995-03-25","1994","Trawl",NA,"MISMATCH"
"8","Long_Lake",1995-03-25,"1995-03-23","1995-03-27","1994","Trawl",NA,"MISMATCH"
"8","Long_Lake",1995-03-26,"1995-03-24","1995-03-28","1994","Trawl",NA,"MISMATCH"
"8","Long_Lake",1995-08-30,"1995-08-28","1995-09-01","1995","Trawl",NA,"MISMATCH"
"8","Long_Lake",1995-09-01,"1995-08-30","1995-09-03","1995","Trawl",NA,"MISMATCH"
"8","Long_Lake",1995-09-02,"1995-08-31","1995-09-04","1995","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1995-08-23,"1995-08-21","1995-08-25","1995","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1995-08-25,"1995-08-23","1995-08-27","1995","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1995-08-26,"1995-08-24","1995-08-28","1995","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1995-08-27,"1995-08-25","1995-08-29","1995","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1995-08-28,"1995-08-26","1995-08-30","1995","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1996-02-25,"1996-02-23","1996-02-27","1995","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1996-02-26,"1996-02-24","1996-02-28","1995","Trawl",NA,"MISMATCH"
"3","Henderson_Lake",1996-07-06,"1996-07-04","1996-07-08","1996","Trawl",NA,"MISMATCH"
"3","Henderson_Lake",1996-07-30,"1996-07-28","1996-08-01","1996","Trawl",NA,"MISMATCH"
"26","Ian_Lake",1996-10-13,"1996-10-11","1996-10-15","1996","Trawl",NA,"MISMATCH"
"40","Kennedy_Lake_(Clay)",1997-02-20,"1997-02-18","1997-02-22","1996","Trawl",NA,"MISMATCH"
"41","Kennedy_Lake_(Main)",1997-02-20,"1997-02-18","1997-02-22","1996","Trawl",NA,"MISMATCH"
"8","Long_Lake",1996-08-16,"1996-08-14","1996-08-18","1996","Trawl",NA,"MISMATCH"
"8","Long_Lake",1996-08-17,"1996-08-15","1996-08-19","1996","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1996-08-19,"1996-08-17","1996-08-21","1996","Trawl",NA,"MISMATCH"
"18","Owikeno_Lake",1996-08-20,"1996-08-18","1996-08-22","1996","Trawl",NA,"MISMATCH"
